Date,Open,High,Low,Close,Adj Close,Volume
2011-12-12,6.488750,6.541250,6.216250,6.296250,4.976216,69716800
2011-12-19,6.262500,6.476250,6.086250,6.393750,5.053276,76621600
2011-12-26,6.410000,6.522500,6.346250,6.422500,5.075998,23432800
2012-01-02,6.706250,6.805000,6.638750,6.740000,5.326933,47208000
2012-01-09,6.771250,7.110000,6.285000,6.385000,5.046360,124214400
2012-01-16,6.521250,6.591250,6.415000,6.536250,5.165900,64656800
2012-01-23,6.523750,6.931250,6.513750,6.788750,5.365462,75356800
2012-01-30,6.768750,7.212500,6.710000,7.136250,5.640108,69440000
2012-02-06,7.045000,7.125000,6.905000,6.963750,5.503772,54889600
2012-02-13,7.053750,7.500000,6.970000,7.450000,5.888078,81648800
2012-02-20,7.425000,7.607500,7.390000,7.453750,5.891044,54991200
2012-02-27,7.366250,7.375000,7.182500,7.211250,5.699384,59978400
2012-03-05,7.125000,7.300000,6.936250,7.275000,5.749769,56544800
2012-03-12,7.121250,7.397500,7.100000,7.346250,5.806081,59868800
2012-03-19,7.253750,7.318750,7.021250,7.128750,5.634180,65764000
2012-03-26,7.102500,7.252500,6.905000,7.128750,5.634180,62492000
2012-04-02,7.140000,7.233750,6.990000,7.173750,5.669746,48128000
2012-04-09,7.030000,7.175000,6.065000,6.143750,4.855689,158472000
2012-04-16,6.043750,6.087500,5.823750,5.831250,4.608706,100458400
2012-04-23,5.656250,5.886250,5.556250,5.882500,4.649211,79052800
2012-04-30,5.942500,5.987500,5.640000,5.708750,4.511889,53140800
2012-05-07,5.722500,5.736250,5.422500,5.466250,4.320228,78019200
2012-05-14,5.422500,5.677500,5.307500,5.358750,4.235267,78128000
2012-05-21,5.323750,5.425000,5.198750,5.307500,4.194762,62512000
2012-05-28,5.396250,5.468750,5.175000,5.272500,4.227921,79738400
2012-06-04,5.316250,5.667500,5.276250,5.452500,4.372260,71512000
2012-06-11,5.483750,5.695000,5.358750,5.625000,4.510584,67038400
2012-06-18,5.538750,5.602500,5.282500,5.337500,4.280044,76916800
2012-06-25,5.337500,5.642500,5.273750,5.632500,4.516598,90108800
2012-07-02,5.682500,5.756250,5.397500,5.443750,4.365243,51983200
2012-07-09,5.437500,5.603750,4.765000,5.026250,4.030457,158465600
2012-07-16,4.888750,5.075000,4.851250,4.942500,3.963300,93568000
2012-07-23,4.837500,4.957500,4.741250,4.948750,3.968312,66265600
2012-07-30,4.992500,5.050000,4.871250,5.006250,4.014421,60888000
2012-08-06,5.081250,5.233750,5.078750,5.223750,4.188829,45053600
2012-08-13,5.211250,5.350000,5.131250,5.322500,4.268014,51959200
2012-08-20,5.311250,5.575000,5.241250,5.455000,4.374265,81913600
2012-08-27,5.406250,5.447500,5.270000,5.316250,4.263003,45012000
2012-09-03,5.297500,5.750000,5.197500,5.707500,4.576739,62291200
2012-09-10,5.665000,6.093750,5.658750,6.018750,4.826326,84060800
2012-09-17,5.966250,6.112500,5.882500,6.090000,4.883460,74071200
2012-09-24,6.060000,6.110000,5.850000,6.067500,4.865417,73167200
2012-10-01,6.170000,6.248750,6.073750,6.093750,4.886466,80329600
2012-10-08,5.978750,6.047500,5.402500,5.567500,4.464477,148489600
2012-10-15,5.562500,5.592500,5.422500,5.461250,4.379275,118968000
2012-10-22,5.525000,5.541250,5.322500,5.333750,4.304561,66846400
2012-10-29,5.427500,5.575000,5.403750,5.476250,4.419565,44037600
2012-11-05,5.450000,5.533750,5.300000,5.381250,4.342896,84048000
2012-11-12,5.340000,5.386250,5.198750,5.318750,4.292456,73920800
2012-11-19,5.377500,5.446250,5.210000,5.441250,4.391318,45267200
2012-11-26,5.431250,5.593750,5.395000,5.556250,4.484128,73294400
2012-12-03,5.531250,5.550000,5.305000,5.352500,4.319694,79384000
2012-12-10,5.300000,5.393750,5.201250,5.210000,4.204690,103913600
2012-12-17,5.192500,5.353750,5.147500,5.333750,4.304561,76387200
2012-12-24,5.286250,5.310000,5.187500,5.223750,4.215786,27642400
2012-12-31,5.282500,5.478750,5.221250,5.335000,4.305571,58604800
2013-01-07,5.337500,6.646250,5.303750,6.527500,5.267968,213334400
2013-01-14,6.440000,6.568750,6.292500,6.526250,5.266960,109000000
2013-01-21,6.512500,6.671250,6.463750,6.583750,5.313364,58917600
2013-01-28,6.573750,6.632500,6.492500,6.602500,5.328496,61000800
