Date,Open,High,Low,Close,Adj Close,Volume
2012-01-09,134.433334,138.466660,133.133331,138.033340,112.589729,39816855
2012-01-16,137.899994,140.866669,133.199997,134.199997,109.462967,64765787
2012-01-23,134.433334,138.333328,132.266663,134.533340,109.734871,48349990
2012-01-30,134.666672,136.533340,131.333328,133.766663,109.109520,56664794
2012-02-06,134.666672,138.300003,133.500000,135.866669,110.822426,51849892
2012-02-13,135.866669,137.266663,134.666672,136.966660,111.719681,59297622
2012-02-20,136.966660,140.633331,136.966660,139.600006,113.867607,53762680
2012-02-27,140.000000,142.333328,135.600006,136.833328,111.610909,60014231
2012-03-05,136.733337,141.833328,135.800003,138.833328,113.242256,49831967
2012-03-12,140.266663,150.000000,137.399994,144.100006,117.538116,105730831
2012-03-19,144.666672,151.133331,143.633331,148.300003,120.963943,96008558
2012-03-26,148.666672,151.933334,147.333328,151.266663,123.383751,60973927
2012-04-02,151.600006,152.600006,150.399994,151.600006,123.655647,30567183
2012-04-09,150.399994,160.566666,148.833328,157.500000,128.468094,56994908
2012-04-16,157.166672,165.366669,156.433334,163.466660,133.334930,43012616
2012-04-23,163.666672,168.566666,158.566666,163.866669,133.661209,45406168
2012-04-30,165.333328,166.199997,158.233337,158.766663,129.501282,27197972
2012-05-07,156.666672,162.266663,149.233337,156.166672,127.380554,62179045
2012-05-14,156.000000,160.666672,150.933334,159.699997,130.262573,48004356
2012-05-21,159.766663,160.633331,153.333328,154.566666,126.075470,45398466
2012-05-28,155.333328,157.333328,151.666672,155.899994,127.163040,62373217
2012-06-04,154.933334,160.866669,150.000000,159.466660,130.072220,46019059
2012-06-11,158.533340,165.866669,157.033340,165.333328,134.857513,36318562
2012-06-18,165.000000,168.666672,161.666672,167.000000,138.828735,31637472
2012-06-25,166.666672,173.333328,164.199997,172.600006,143.484055,42757074
2012-07-02,172.766663,173.600006,163.000000,168.500000,140.075684,50902953
2012-07-09,167.100006,172.800003,166.066666,169.033340,140.519058,31356400
2012-07-16,168.466660,171.133331,167.300003,168.566666,140.131104,19476669
2012-07-23,167.600006,171.333328,165.399994,169.966660,141.294922,47792391
2012-07-30,170.566666,174.666672,169.666672,172.899994,143.733444,28768806
2012-08-06,173.733337,179.333328,171.399994,178.500000,148.388794,30744701
2012-08-13,178.233337,179.600006,171.666672,174.733337,145.257507,34982674
2012-08-20,174.733337,177.533340,172.899994,176.766663,146.947830,32320985
2012-08-27,176.699997,182.166672,176.000000,178.433334,148.333359,46020307
2012-09-03,179.333328,179.899994,173.399994,175.166672,145.617752,33464517
2012-09-10,175.933334,181.866669,174.833328,178.833328,148.665894,37593015
2012-09-17,179.033340,179.233337,167.399994,174.399994,144.980392,70508862
2012-09-24,174.333328,181.899994,169.366669,181.600006,150.965836,70065647
2012-10-01,181.000000,186.666672,146.833328,183.766663,152.766998,42542991
2012-10-08,183.800003,190.133331,182.699997,189.000000,157.117554,34057208
2012-10-15,188.733337,199.333328,186.733337,198.333328,164.876419,49298393
2012-10-22,198.666672,198.866669,190.100006,190.566666,158.419907,34460264
2012-10-29,190.666672,193.333328,184.800003,188.800003,156.951263,32569933
2012-11-05,189.366669,194.300003,188.566666,192.100006,159.694595,25526920
2012-11-12,191.933334,193.333328,182.100006,183.100006,152.212814,25747633
2012-11-19,182.699997,192.833328,182.000000,191.066666,158.835556,33157941
2012-11-26,191.833328,199.966660,190.000000,199.000000,165.430649,35578646
2012-12-03,198.333328,202.000000,195.333328,201.000000,167.093262,33014105
2012-12-10,200.399994,204.333328,193.500000,197.300003,164.017395,44720516
2012-12-17,195.699997,197.333328,187.666672,191.366669,159.084976,74241108
2012-12-24,192.933334,195.166672,190.433334,192.933334,160.387344,29534468
2012-12-31,192.066666,193.033340,186.733337,188.266663,156.507889,32768207
2013-01-07,189.533340,190.800003,181.399994,182.266663,151.520035,62702031
2013-01-14,182.366669,193.233337,182.366669,191.633331,159.306656,73783428
2013-01-21,192.666672,200.333328,190.866669,199.833328,166.123367,85286018
2013-01-28,200.000000,206.633331,198.933334,206.266663,171.471481,57512192
2013-02-04,206.266663,207.266663,199.466660,201.166672,167.231796,49688913
2013-02-11,202.000000,203.000000,197.699997,200.399994,166.594452,43842218
2013-02-18,200.300003,203.800003,193.733337,194.666672,161.828308,53126758
2013-02-25,195.266663,202.600006,192.533340,194.166672,161.412628,100031757
2013-03-04,194.166672,199.333328,189.733337,198.466660,164.987259,68215216
2013-03-11,198.666672,202.600006,196.800003,201.266663,167.314941,41591102
2013-03-18,200.533340,205.333328,200.366669,203.733337,169.365494,55810775
2013-03-25,204.100006,206.666672,200.833328,206.300003,171.499176,30654233
2013-04-01,206.000000,206.600006,193.333328,194.199997,161.440353,34647757
2013-04-08,194.966660,197.100006,187.433334,195.266663,162.327072,58512452
2013-04-15,194.666672,211.000000,192.800003,210.199997,174.741287,41430810
2013-04-22,209.100006,215.500000,208.699997,212.600006,176.736450,36211567
2013-04-29,212.066666,223.733337,211.100006,220.466660,183.276108,36889687
2013-05-06,220.000000,236.100006,216.933334,235.433334,195.718002,34665916
2013-05-13,236.000000,236.000000,221.766663,223.266663,185.603760,74506328
2013-05-20,223.333328,228.066666,219.133331,219.933334,182.832718,46888334
2013-05-27,220.000000,237.266663,219.666672,226.600006,188.374786,51059645
2013-06-03,227.100006,227.933334,220.066666,222.566666,187.804703,37815367
2013-06-10,222.699997,225.333328,215.666672,221.166672,186.623367,45211313
2013-06-17,221.866669,221.866669,211.666672,214.899994,181.335464,45725148
2013-06-24,213.566666,220.000000,207.333328,216.233337,182.460571,67600579
2013-07-01,216.666672,230.000000,213.433334,228.399994,192.726944,48921486
2013-07-08,227.466660,236.266663,225.833328,233.733337,197.227295,34921997
2013-07-15,234.899994,247.933334,231.866669,246.033340,207.606186,53925266
2013-07-22,244.833328,253.333328,233.100006,245.433334,207.099899,62845741
2013-07-29,243.333328,245.133331,219.766663,221.966660,187.298431,52105108
2013-08-05,222.166672,227.300003,212.333328,216.899994,183.023102,40698034
2013-08-12,219.933334,226.133331,211.666672,213.600006,180.238541,60897605
2013-08-19,213.600006,215.133331,193.333328,205.666672,173.544281,80864486
2013-08-26,206.833328,208.433334,190.133331,205.800003,173.656769,81128246
2013-09-02,206.666672,215.866669,195.733337,210.933334,177.988327,79531797
2013-09-09,210.933334,225.933334,210.933334,220.899994,186.398361,56676983
2013-09-16,223.366669,238.666672,220.233337,236.866669,199.871231,54990353
2013-09-23,234.066666,238.000000,224.566666,231.933334,195.708420,51454364
2013-09-30,230.233337,231.000000,223.566666,226.566666,191.179962,32970396
2013-10-07,225.933334,233.866669,221.333328,228.133331,192.501923,34491533
2013-10-14,229.000000,237.399994,222.233337,236.366669,199.449341,30030286
2013-10-21,236.666672,237.333328,224.000000,226.699997,191.292465,41856463
2013-10-28,225.333328,225.333328,215.333328,218.699997,184.541946,79757979
2013-11-04,218.699997,219.933334,210.000000,213.033340,179.760361,46099757
2013-11-11,211.933334,214.600006,208.000000,209.633331,176.891373,29633200
2013-11-18,210.666672,218.433334,205.166672,205.800003,173.656769,49910789
2013-11-25,207.566666,214.000000,206.033340,213.600006,180.238541,41748663
2013-12-02,213.966660,215.800003,205.033340,207.366669,174.978745,45379072
2013-12-09,210.666672,214.666672,207.100006,210.199997,177.369537,49397342
2013-12-16,209.566666,211.766663,206.899994,210.133331,177.313293,52791229
2013-12-23,210.133331,215.766663,209.899994,214.966660,181.391724,38981981
2013-12-30,214.666672,216.666672,206.899994,209.833328,177.060165,31609713
2014-01-06,210.000000,216.333328,208.433334,215.066666,181.476105,40260930
2014-01-13,215.733337,220.600006,214.233337,216.566666,182.741821,38798961
2014-01-20,216.333328,221.566666,215.199997,216.166672,182.404312,38371262
2014-01-27,213.666672,219.000000,212.000000,216.733337,182.882462,56207953
2014-02-03,215.100006,218.000000,210.600006,215.633331,181.954269,52151844
2014-02-10,215.033340,218.000000,209.800003,213.199997,179.900986,33471160
2014-02-17,214.000000,214.833328,207.600006,211.733337,178.663406,27730782
2014-02-24,210.666672,221.333328,210.666672,218.433334,184.316940,33344058
2014-03-03,218.533340,226.266663,217.366669,225.433334,190.223618,50490053
2014-03-10,224.000000,232.100006,219.199997,231.466660,195.314651,41004023
2014-03-17,231.466660,240.000000,231.466660,238.466660,201.221344,43574931
2014-03-24,237.366669,243.333328,235.833328,238.966660,201.643250,68655567
2014-03-31,239.433334,240.666672,226.899994,229.833328,193.936417,67662544
2014-04-07,229.833328,233.133331,226.899994,229.000000,193.233246,42671376
2014-04-14,229.000000,235.833328,224.466660,235.500000,198.718033,21680482
2014-04-21,234.933334,237.333328,228.333328,228.966660,193.205109,29765577
2014-04-28,230.300003,230.300003,225.666672,226.833328,191.404968,24518550
2014-05-05,227.000000,234.000000,227.000000,230.366669,194.386459,37305187
2014-05-12,230.233337,258.333344,230.000000,237.966660,200.799423,80875363
2014-05-19,240.000000,240.666672,223.033340,228.733337,193.008240,64647725
2014-05-26,230.533340,232.000000,224.100006,227.833328,192.248795,51791938
2014-06-02,228.000000,228.733337,217.333328,224.466660,189.407944,73331924
2014-06-09,225.733337,227.233337,220.333328,221.733337,190.496689,55392944
2014-06-16,222.833328,225.500000,221.500000,223.800003,192.272217,37449941
2014-06-23,223.333328,223.333328,208.333328,213.166672,183.136856,86786106
2014-06-30,213.733337,223.399994,213.699997,222.266663,190.954895,64907350
2014-07-07,222.266663,233.666672,219.800003,230.600006,198.114288,111659748
2014-07-14,231.500000,232.866669,226.666672,229.399994,197.083344,31990252
2014-07-21,230.000000,239.466660,229.399994,238.199997,204.643616,37693364
2014-07-28,236.833328,243.000000,232.100006,233.033340,200.204819,34810001
2014-08-04,236.000000,238.133331,228.800003,232.366669,199.632050,27353271
2014-08-11,233.666672,241.233337,229.000000,237.899994,204.385880,26587841
2014-08-18,236.399994,236.666672,227.699997,229.100006,196.825577,34411792
2014-08-25,231.133331,238.000000,229.066666,236.866669,203.498123,29748732
2014-09-01,238.666672,238.666672,232.199997,233.866669,200.920746,40329626
2014-09-08,235.333328,239.733337,233.000000,237.100006,203.698578,39185059
2014-09-15,236.300003,240.533340,233.333328,239.600006,205.846405,38152388
2014-09-22,239.333328,253.266663,238.266663,247.800003,212.891235,59721495
2014-09-29,247.133331,248.600006,242.000000,242.733337,208.538330,16769562
2014-10-06,242.733337,245.533340,234.899994,235.399994,202.238068,29202059
2014-10-13,235.266663,239.933334,228.966660,235.966660,202.724915,37340248
2014-10-20,236.666672,238.566666,232.000000,232.666672,199.889801,22652151
2014-10-27,234.166672,240.000000,232.000000,236.800003,203.440842,47044583
2014-11-03,237.933334,240.333328,235.333328,237.100006,203.698578,24368447
2014-11-10,237.333328,248.333328,237.133331,246.133331,211.459351,49777974
2014-11-17,246.000000,251.500000,243.066666,250.766663,215.439957,39953319
2014-11-24,248.000000,252.533340,232.433334,242.100006,207.994217,81668222
2014-12-01,241.433334,261.333344,238.066666,260.899994,224.145767,67629160
2014-12-08,262.133331,266.866669,257.566681,263.799988,226.637207,57769526
2014-12-15,263.333344,266.466675,243.333328,245.866669,211.230255,53450839
2014-12-22,246.399994,252.300003,244.266663,245.300003,210.743408,45397646
2014-12-29,244.733337,247.633331,244.000000,245.533340,210.943878,19288847
2015-01-05,245.800003,247.866669,235.333328,237.933334,204.414520,52550282
2015-01-12,238.300003,241.300003,230.733337,240.066666,206.247330,64578610
2015-01-19,240.000000,248.633331,232.533340,232.966660,200.147537,97691194
2015-01-26,232.966660,248.000000,232.899994,245.699997,211.087051,72584585
2015-02-02,244.666672,249.600006,239.600006,249.000000,213.922150,37403039
2015-02-09,247.433334,252.833328,243.100006,252.033340,216.528198,34065481
2015-02-16,252.266663,268.000000,252.000000,264.033325,226.837677,41187387
2015-02-23,263.333344,267.600006,256.033325,262.466675,225.491730,75962494
2015-03-02,238.666672,238.666672,226.000000,230.833328,198.314713,148388055
2015-03-09,229.133331,233.333328,223.399994,226.266663,194.391388,85016153
2015-03-16,227.333328,227.733337,217.600006,218.300003,187.547043,49328108
2015-03-23,217.566666,219.866669,210.066666,211.666672,181.848175,74955136
2015-03-30,213.100006,222.000000,213.100006,221.633331,190.410797,39636110
2015-04-06,219.566666,232.633331,219.399994,231.100006,198.543823,55508048
2015-04-13,231.333328,239.066666,229.899994,234.566666,201.522141,45056972
2015-04-20,234.733337,234.733337,225.533340,231.966660,199.288391,59177821
2015-04-27,232.600006,234.533340,214.133331,214.899994,184.626007,50187203
2015-05-04,215.600006,220.600006,210.399994,218.666672,187.862030,63638056
2015-05-11,220.000000,220.500000,214.000000,217.600006,186.945633,47207694
2015-05-18,218.199997,223.933334,216.966660,219.433334,188.520721,40306030
2015-05-25,214.300003,219.966660,208.500000,218.066666,187.346558,83383225
2015-06-01,217.000000,222.500000,196.666672,202.866669,174.287888,69540706
2015-06-08,204.666672,205.500000,196.666672,198.366669,173.831314,49125154
2015-06-15,198.000000,203.633331,196.000000,203.333328,178.183670,46072273
2015-06-22,204.133331,212.066666,203.133331,205.300003,179.907089,37116035
2015-06-29,203.466660,211.533340,202.500000,210.399994,184.376282,40340706
2015-07-06,208.600006,212.866669,204.366669,206.600006,181.046326,36429823
2015-07-13,208.666672,215.933334,205.966660,214.866669,188.290482,28645815
2015-07-20,214.533340,215.633331,207.133331,209.699997,183.762863,28797823
2015-07-27,207.666672,218.266663,200.000000,217.333328,190.452057,57315080
2015-08-03,217.333328,222.333328,214.666672,216.300003,189.546555,42930392
2015-08-10,216.333328,218.166672,202.000000,212.100006,185.866028,37069733
2015-08-17,212.866669,220.866669,206.000000,220.500000,193.227066,56559322
2015-08-24,214.033340,219.666672,208.333328,218.000000,191.036255,83680200
2015-08-31,216.500000,219.000000,209.533340,211.399994,185.252609,57925271
2015-09-07,210.866669,213.000000,206.866669,209.166672,183.295502,39156695
2015-09-14,209.166672,218.666672,207.733337,212.000000,185.778412,31067110
2015-09-21,210.933334,215.566666,204.666672,215.033340,188.436539,47513261
2015-09-28,215.433334,222.566666,211.333328,219.166672,192.058655,34326988
2015-10-05,220.000000,233.333328,217.866669,228.966660,200.646500,45652209
2015-10-12,228.699997,234.933334,225.899994,232.566666,203.801224,41288702
2015-10-19,232.000000,239.300003,230.133331,238.899994,209.351227,32764932
2015-10-26,239.233337,239.866669,220.600006,223.100006,195.505493,67965823
2015-11-02,222.000000,226.466660,219.966660,225.133331,197.287292,29068598
2015-11-09,221.000000,230.033340,218.066666,219.866669,192.672073,37859539
2015-11-16,220.000000,235.333328,219.733337,229.633331,201.230728,57108767
2015-11-23,228.899994,230.000000,221.533340,229.566666,201.172302,37168652
2015-11-30,228.800003,233.166672,223.333328,223.966660,196.264923,51235142
2015-12-07,223.333328,223.933334,207.033340,214.000000,187.531021,102288640
2015-12-14,213.333328,216.433334,210.866669,211.399994,185.252609,48090580
2015-12-21,213.333328,218.300003,211.366669,215.800003,189.108398,23065600
2015-12-28,215.133331,220.000000,214.966660,218.333328,191.328369,27829877
2016-01-04,217.000000,218.000000,205.766663,209.100006,183.237091,48606953
2016-01-11,206.666672,213.600006,206.500000,209.266663,183.383133,40165043
2016-01-18,209.266663,213.333328,201.733337,205.833328,180.374466,56110565
2016-01-25,203.566666,217.333328,202.699997,213.466660,187.063644,44227633
2016-02-01,212.433334,217.300003,209.899994,215.966660,189.254425,29031031
2016-02-08,216.533340,216.600006,198.300003,200.066666,175.321060,52842314
2016-02-15,202.000000,204.466660,192.699997,203.033340,177.920807,52008753
2016-02-22,201.766663,201.766663,189.333328,193.966660,169.975540,63956320
2016-02-29,193.333328,222.600006,178.666672,210.133331,184.142609,186382475
2016-03-07,210.133331,216.000000,208.466660,214.199997,187.706299,57851334
2016-03-14,215.000000,217.866669,210.000000,216.500000,189.721802,58801916
2016-03-21,217.833328,224.133331,213.566666,216.166672,189.429718,50629343
2016-03-28,218.000000,224.533340,212.666672,224.033340,196.323364,90119131
2016-04-04,218.000000,222.000000,212.666672,214.133331,187.647873,43778527
2016-04-11,214.666672,221.800003,211.333328,220.833328,193.519150,31729163
2016-04-18,223.333328,225.566666,216.300003,217.199997,190.335220,36416767
2016-04-25,214.199997,223.000000,208.333328,216.633331,189.838638,59681298
2016-05-02,215.500000,216.000000,204.000000,211.800003,185.603134,42055748
2016-05-09,213.333328,217.333328,210.066666,212.899994,186.567093,42526104
2016-05-16,212.199997,225.800003,211.399994,220.233337,192.993378,61420274
2016-05-23,233.100006,242.666672,226.333328,239.533340,209.906235,101552301
2016-05-30,235.600006,241.466660,232.833328,235.933334,206.751495,54115793
2016-06-06,235.800003,243.333328,233.366669,233.800003,206.028839,47705879
2016-06-13,232.399994,240.466660,230.433334,239.899994,211.404282,46516688
2016-06-20,240.333328,241.000000,233.466660,236.066666,208.026276,44960783
2016-06-27,236.066666,259.750000,236.066666,252.350006,222.375458,86342583
2016-07-04,254.000000,254.000000,242.199997,245.850006,216.647537,38847132
2016-07-11,248.300003,252.550003,245.100006,248.850006,219.291199,31192446
2016-07-18,249.050003,256.200012,245.600006,249.850006,220.172409,50356497
2016-07-25,249.500000,256.500000,246.300003,252.449997,222.463562,48066821
2016-08-01,252.000000,262.000000,249.550003,252.550003,222.551697,50349952
2016-08-08,253.000000,255.500000,245.800003,254.100006,223.917603,42057844
2016-08-15,254.100006,258.000000,249.750000,250.949997,221.141739,30629917
2016-08-22,251.649994,255.000000,249.100006,253.800003,223.653229,30285712
2016-08-29,253.000000,263.700012,251.050003,262.899994,231.672302,42266536
2016-09-05,262.899994,265.899994,257.049988,258.299988,227.618698,33657470
2016-09-12,255.949997,262.200012,249.550003,260.350006,229.425186,41698336
2016-09-19,261.500000,262.600006,251.800003,253.449997,223.344788,34606448
2016-09-26,253.000000,253.250000,240.500000,241.350006,212.682068,50673392
2016-10-03,244.199997,244.199997,235.649994,238.949997,210.567123,33065409
2016-10-10,242.000000,242.600006,236.949997,239.899994,211.404282,24948784
2016-10-17,239.899994,246.550003,238.100006,240.149994,211.624588,41329478
2016-10-24,241.000000,244.800003,233.500000,243.100006,214.224182,64123571
2016-10-31,243.100006,256.399994,235.100006,249.050003,219.467438,54337289
2016-11-07,253.800003,259.649994,238.550003,242.949997,214.092010,81539900
2016-11-14,242.949997,246.899994,227.100006,227.850006,200.785599,69402770
2016-11-21,228.199997,230.449997,222.100006,228.800003,201.622772,52725757
2016-11-28,228.399994,235.649994,227.300003,228.500000,201.358414,42346775
2016-12-05,228.899994,239.600006,226.500000,236.149994,208.099701,33835427
2016-12-12,234.199997,236.899994,226.000000,226.350006,199.463760,35050672
2016-12-19,225.350006,230.800003,223.800003,224.699997,198.009781,41439805
2016-12-26,224.899994,242.399994,222.000000,241.649994,212.946396,62980058
2017-01-02,242.000000,249.000000,238.600006,242.699997,213.871704,38978486
2017-01-09,242.850006,251.000000,242.100006,249.649994,219.996140,34455173
2017-01-16,249.250000,256.299988,247.100006,255.399994,225.063156,36730097
2017-01-23,255.100006,266.950012,255.050003,257.399994,226.825577,60670507
2017-01-30,258.399994,279.899994,254.600006,273.049988,240.616669,91479667
2017-02-06,274.899994,292.149994,271.549988,273.350006,240.881073,55801761
2017-02-13,275.399994,276.350006,264.000000,268.149994,236.298706,43076963
2017-02-20,266.000000,268.200012,260.799988,265.649994,234.095673,36434739
2017-02-27,265.549988,270.250000,257.850006,261.549988,230.482651,47947565
2017-03-06,262.700012,266.299988,261.149994,263.450012,232.156998,37391925
2017-03-13,263.450012,288.899994,263.450012,281.250000,247.842651,92458126
2017-03-20,282.899994,288.600006,275.100006,281.000000,247.622345,65540446
2017-03-27,280.450012,284.649994,276.299988,280.299988,247.005508,50900722
2017-04-03,282.799988,283.600006,270.899994,272.649994,240.264191,42287731
2017-04-10,275.000000,284.799988,271.799988,279.149994,245.992126,27574309
2017-04-17,276.549988,284.000000,272.700012,274.350006,241.762238,27058997
2017-04-24,276.399994,292.899994,271.149994,278.000000,244.978683,64710451
2017-05-01,278.000000,282.200012,275.500000,277.149994,244.229660,24875644
2017-05-08,277.549988,279.149994,271.000000,274.950012,242.290970,35871399
2017-05-15,275.899994,295.649994,275.500000,286.200012,252.204727,68613252
2017-05-22,292.450012,313.799988,291.299988,309.100006,272.384583,109694343
2017-05-29,304.000000,319.899994,303.500000,319.200012,281.284912,59847149
2017-06-05,315.000000,319.000000,304.700012,306.000000,269.652832,48704876
2017-06-12,307.000000,309.600006,299.149994,306.799988,274.441742,45698681
2017-06-19,309.000000,314.200012,307.200012,311.000000,278.198792,39644962
2017-06-26,311.000000,324.700012,307.100006,323.649994,289.514587,50733918
2017-07-03,346.000000,354.799988,330.250000,334.299988,299.041260,93639198
2017-07-10,332.450012,339.950012,327.399994,337.149994,301.590729,42932135
2017-07-17,335.000000,335.000000,276.399994,288.899994,258.429657,237415421
2017-07-24,290.000000,295.399994,286.750000,291.549988,260.800171,73951016
2017-07-31,289.500000,290.299988,279.649994,280.750000,251.139267,66138853
2017-08-07,281.600006,283.000000,270.100006,271.500000,242.864838,55508033
2017-08-14,274.399994,284.000000,270.500000,281.850006,252.123215,56959281
2017-08-21,282.350006,285.600006,280.350006,281.450012,251.765457,44612010
2017-08-28,282.100006,284.350006,279.299988,283.600006,253.688660,41119588
2017-09-04,283.450012,283.899994,269.549988,272.350006,243.625214,59400267
2017-09-11,272.399994,278.250000,268.200012,269.299988,240.896881,53093667
2017-09-18,271.000000,272.399994,264.100006,268.450012,240.136536,68276838
2017-09-25,268.500000,269.649994,256.799988,258.299988,231.057037,78474925
2017-10-02,258.299988,269.399994,258.299988,266.149994,238.079117,37070737
2017-10-09,268.000000,269.200012,264.000000,265.950012,237.900223,40432423
2017-10-16,266.000000,271.299988,265.500000,269.649994,241.209976,28246727
2017-10-23,270.000000,276.000000,265.799988,269.350006,240.941620,56337198
2017-10-30,269.000000,271.200012,263.450012,265.399994,237.408218,48630239
2017-11-06,266.250000,267.899994,259.299988,261.700012,234.098480,61522940
2017-11-13,263.000000,263.299988,250.399994,258.000000,230.788696,52701755
2017-11-20,258.600006,261.450012,255.199997,260.750000,233.248657,48024546
2017-11-27,260.000000,260.500000,254.649994,255.199997,228.284012,59753029
2017-12-04,256.000000,263.200012,250.000000,262.200012,234.545731,41907101
2017-12-11,264.649994,267.500000,257.549988,264.600006,236.692581,55390473
2017-12-18,265.500000,265.899994,259.049988,263.100006,235.350800,35792524
2017-12-25,263.100006,265.000000,261.049988,263.250000,235.484970,38096454
2018-01-01,263.250000,266.299988,260.450012,262.899994,235.171906,45749258
2018-01-08,264.000000,274.000000,263.250000,267.549988,239.331436,76079400
2018-01-15,268.000000,277.500000,259.549988,274.549988,245.593140,92002924
2018-01-22,275.000000,283.200012,271.700012,281.250000,251.586487,57013296
2018-01-29,281.149994,290.299988,267.399994,275.350006,246.308792,135943400
2018-02-05,273.549988,281.700012,267.799988,271.350006,242.730667,72469200
2018-02-12,272.450012,273.850006,264.799988,266.450012,238.347473,35917334
2018-02-19,266.000000,270.000000,262.149994,269.049988,240.673233,51573696
2018-02-26,268.549988,269.500000,262.850006,264.000000,236.155884,37041441
2018-03-05,263.299988,263.299988,253.550003,259.250000,231.906860,42094576
2018-03-12,264.000000,272.000000,258.850006,260.500000,233.025024,62372572
2018-03-19,260.549988,262.200012,254.750000,256.000000,228.999634,52524921
2018-03-26,252.899994,260.500000,252.500000,255.500000,228.552368,33539618
2018-04-02,257.000000,262.000000,255.449997,260.850006,233.338104,35732792
2018-04-09,261.149994,268.700012,260.000000,260.750000,233.248657,40248570
2018-04-16,260.500000,280.000000,260.000000,276.200012,247.069153,65849757
2018-04-23,276.000000,280.950012,272.700012,279.399994,249.931656,55140209
2018-04-30,279.600006,289.700012,275.850006,277.149994,247.918930,42261290
2018-05-07,278.299988,285.950012,276.899994,283.649994,253.733398,26843358
2018-05-14,283.000000,288.799988,276.000000,282.299988,252.525742,58496935
2018-05-21,282.299988,284.000000,268.750000,272.299988,243.580460,36728707
2018-05-28,274.000000,277.750000,269.100006,269.950012,246.089447,43654120
2018-06-04,270.250000,272.299988,266.850006,267.899994,244.220627,34636628
2018-06-11,268.500000,274.600006,263.600006,264.500000,241.121140,44824542
2018-06-18,264.450012,267.149994,260.000000,265.149994,241.713699,47115540
2018-06-25,265.149994,267.549988,259.000000,266.200012,242.670898,59285805
2018-07-02,267.000000,274.750000,260.049988,272.649994,248.550781,64774225
2018-07-09,275.000000,280.299988,269.200012,270.399994,246.499664,61123917
2018-07-16,270.299988,274.799988,266.250000,274.000000,249.781479,42893899
2018-07-23,279.500000,307.149994,277.149994,302.549988,275.807953,148030271
2018-07-30,302.000000,305.399994,295.549988,303.950012,277.084198,68586613
2018-08-06,305.000000,306.899994,299.750000,304.799988,277.859070,45314152
2018-08-13,304.000000,315.299988,303.149994,313.750000,286.017975,66361551
2018-08-20,314.200012,317.000000,307.000000,310.399994,282.964081,49592370
2018-08-27,311.200012,322.600006,310.000000,319.850006,291.578827,65295716
2018-09-03,322.950012,322.950012,307.000000,310.450012,283.009705,45234836
2018-09-10,310.200012,310.750000,295.399994,307.149994,280.001343,67889552
2018-09-17,305.000000,306.600006,298.000000,303.950012,277.084198,36512805
2018-09-24,305.000000,306.350006,289.500000,297.750000,271.432190,84310104
2018-10-01,300.850006,302.950012,275.100006,276.500000,252.060471,42324425
2018-10-08,279.000000,279.399994,263.649994,275.200012,250.875366,62486616
2018-10-15,278.950012,291.649994,276.000000,289.450012,263.865845,53140766
2018-10-22,292.000000,293.100006,276.000000,280.899994,256.071564,63078621
2018-10-29,281.899994,285.950012,272.850006,283.250000,258.213867,52788987
